Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
bondi,,,,,,,Color,Black,Size,41,bondi-black-41,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Black,Size,41.5,bondi-black-41.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Black,Size,42,bondi-black-42,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Black,Size,42.5,bondi-black-42.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Black,Size,43,bondi-black-43,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Black,Size,43.5,bondi-black-43.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Ivory,Size,35,bondi-ivory-35,0,shopify,10,deny,manual,6900,TRUE,TRUE,https://www.saniadmina.com/wp-content/uploads/2025/07/BONDI-ivory-leather-knot-strappy-sandals-sania-dmina-scaled-1.jpg,1,Ivory,active
bondi,,,,,,,Color,Ivory,Size,35.5,bondi-ivory-35.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Ivory,Size,36,bondi-ivory-36,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Ivory,Size,36.5,bondi-ivory-36.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Ivory,Size,37,bondi-ivory-37,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Ivory,Size,37.5,bondi-ivory-37.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Ivory,Size,38,bondi-ivory-38,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Ivory,Size,38.5,bondi-ivory-38.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Ivory,Size,39,bondi-ivory-39,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Ivory,Size,39.5,bondi-ivory-39.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Ivory,Size,40,bondi-ivory-40,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Ivory,Size,40.5,bondi-ivory-40.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Ivory,Size,41,bondi-ivory-41,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Ivory,Size,41.5,bondi-ivory-41.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Ivory,Size,42,bondi-ivory-42,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Ivory,Size,42.5,bondi-ivory-42.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Ivory,Size,43,bondi-ivory-43,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Ivory,Size,43.5,bondi-ivory-43.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Brick Red,Size,35,bondi-brick-red-35,0,shopify,10,deny,manual,6900,TRUE,TRUE,https://www.saniadmina.com/wp-content/uploads/2025/07/BONDI-brick-red-leather-knot-strappy-sandals-sania-dmina_1-scaled-1.jpg,1,Brick Red,active
bondi,,,,,,,Color,Brick Red,Size,35.5,bondi-brick-red-35.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Brick Red,Size,36,bondi-brick-red-36,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Brick Red,Size,36.5,bondi-brick-red-36.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Brick Red,Size,37,bondi-brick-red-37,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Brick Red,Size,37.5,bondi-brick-red-37.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Brick Red,Size,38,bondi-brick-red-38,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Brick Red,Size,38.5,bondi-brick-red-38.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Brick Red,Size,39,bondi-brick-red-39,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Brick Red,Size,39.5,bondi-brick-red-39.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Brick Red,Size,40,bondi-brick-red-40,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Brick Red,Size,40.5,bondi-brick-red-40.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Brick Red,Size,41,bondi-brick-red-41,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Brick Red,Size,41.5,bondi-brick-red-41.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Brick Red,Size,42,bondi-brick-red-42,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Brick Red,Size,42.5,bondi-brick-red-42.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Brick Red,Size,43,bondi-brick-red-43,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Brick Red,Size,43.5,bondi-brick-red-43.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Silver Metallic,Size,35,bondi-silver-metallic-35,0,shopify,10,deny,manual,6900,TRUE,TRUE,https://www.saniadmina.com/wp-content/uploads/2025/07/BONDI-silver-metallic-leather-knot-strappy-sandals-sania-dmina_1-scaled-1.jpg,1,Silver Metallic,active
bondi,,,,,,,Color,Silver Metallic,Size,35.5,bondi-silver-metallic-35.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Silver Metallic,Size,36,bondi-silver-metallic-36,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Silver Metallic,Size,36.5,bondi-silver-metallic-36.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Silver Metallic,Size,37,bondi-silver-metallic-37,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Silver Metallic,Size,37.5,bondi-silver-metallic-37.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Silver Metallic,Size,38,bondi-silver-metallic-38,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Silver Metallic,Size,38.5,bondi-silver-metallic-38.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Silver Metallic,Size,39,bondi-silver-metallic-39,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Silver Metallic,Size,39.5,bondi-silver-metallic-39.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Silver Metallic,Size,40,bondi-silver-metallic-40,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Silver Metallic,Size,40.5,bondi-silver-metallic-40.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Silver Metallic,Size,41,bondi-silver-metallic-41,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Silver Metallic,Size,41.5,bondi-silver-metallic-41.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Silver Metallic,Size,42,bondi-silver-metallic-42,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Silver Metallic,Size,42.5,bondi-silver-metallic-42.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Silver Metallic,Size,43,bondi-silver-metallic-43,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Silver Metallic,Size,43.5,bondi-silver-metallic-43.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Green Metallic,Size,35,bondi-green-metallic-35,0,shopify,10,deny,manual,6900,TRUE,TRUE,https://www.saniadmina.com/wp-content/uploads/2025/07/BONDI-green-metallic-leather-knot-strappy-sandals-sania-dmina_1-scaled-1.jpg,1,Green Metallic,active
bondi,,,,,,,Color,Green Metallic,Size,35.5,bondi-green-metallic-35.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Green Metallic,Size,36,bondi-green-metallic-36,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Green Metallic,Size,36.5,bondi-green-metallic-36.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Green Metallic,Size,37,bondi-green-metallic-37,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Green Metallic,Size,37.5,bondi-green-metallic-37.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Green Metallic,Size,38,bondi-green-metallic-38,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Green Metallic,Size,38.5,bondi-green-metallic-38.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Green Metallic,Size,39,bondi-green-metallic-39,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Green Metallic,Size,39.5,bondi-green-metallic-39.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Green Metallic,Size,40,bondi-green-metallic-40,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Green Metallic,Size,40.5,bondi-green-metallic-40.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Green Metallic,Size,41,bondi-green-metallic-41,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Green Metallic,Size,41.5,bondi-green-metallic-41.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Green Metallic,Size,42,bondi-green-metallic-42,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Green Metallic,Size,42.5,bondi-green-metallic-42.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Green Metallic,Size,43,bondi-green-metallic-43,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Green Metallic,Size,43.5,bondi-green-metallic-43.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Nougat,Size,35,bondi-nougat-35,0,shopify,10,deny,manual,6900,TRUE,TRUE,https://www.saniadmina.com/wp-content/uploads/2025/11/BONDI-nougat-light-brown-leather-knot-strappy-sandals-sania-dmina_1-scaled-1.jpg,1,Nougat,active
bondi,,,,,,,Color,Nougat,Size,35.5,bondi-nougat-35.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Nougat,Size,36,bondi-nougat-36,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Nougat,Size,36.5,bondi-nougat-36.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Nougat,Size,37,bondi-nougat-37,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Nougat,Size,37.5,bondi-nougat-37.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Nougat,Size,38,bondi-nougat-38,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Nougat,Size,38.5,bondi-nougat-38.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Nougat,Size,39,bondi-nougat-39,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Nougat,Size,39.5,bondi-nougat-39.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Nougat,Size,40,bondi-nougat-40,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Nougat,Size,40.5,bondi-nougat-40.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Nougat,Size,41,bondi-nougat-41,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Nougat,Size,41.5,bondi-nougat-41.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Nougat,Size,42,bondi-nougat-42,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Nougat,Size,42.5,bondi-nougat-42.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Nougat,Size,43,bondi-nougat-43,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,Color,Nougat,Size,43.5,bondi-nougat-43.5,0,shopify,10,deny,manual,6900,TRUE,TRUE,,,,active
bondi,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/BONDI-black-leather-knot-strappy-sandals-sania-dmina_2-scaled-1.jpg,2,Black,
bondi,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/BONDI-black-leather-knot-strappy-sandals-sania-dmina_3-scaled-1.jpg,3,Black,
bondi,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/sania-dmina-BONDI-black-leather-knot-detail-sandal-strappy-shoes-summer.jpg,4,Black,
bondi,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/sania-dmina-BONDI-black-leather-strappy-shoes-summer.jpg,5,Black,
bondi,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/sania-dmina-BONDI-black-leather-strappy-shoes-summer-.jpg,6,Black,
venus,VENUS,<p>An elegant sandal with a timeless silhouette. Designed with comfort in mind. Leather soles.</p>,Sania D'Mina,Strappy Sandals,"Sandals,Strappy Sandals",TRUE,Color,Red,Size,35,venus-red-35,0,shopify,10,deny,manual,6300,TRUE,TRUE,https://www.saniadmina.com/wp-content/uploads/2025/07/VENUS-red-suede-strappy-sandals-shoes-sania-dmina_1-scaled-1.jpg,1,Red,active
venus,,,,,,,Color,Red,Size,35.5,venus-red-35.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Red,Size,36,venus-red-36,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Red,Size,36.5,venus-red-36.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Red,Size,37,venus-red-37,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Red,Size,37.5,venus-red-37.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Red,Size,38,venus-red-38,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Red,Size,38.5,venus-red-38.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Red,Size,39,venus-red-39,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Red,Size,39.5,venus-red-39.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Red,Size,40,venus-red-40,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Red,Size,40.5,venus-red-40.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Red,Size,41,venus-red-41,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Red,Size,41.5,venus-red-41.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Red,Size,42,venus-red-42,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Red,Size,42.5,venus-red-42.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Red,Size,43,venus-red-43,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Red,Size,43.5,venus-red-43.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Ivory,Size,35,venus-ivory-35,0,shopify,10,deny,manual,6300,TRUE,TRUE,https://www.saniadmina.com/wp-content/uploads/2025/07/VENUS-ivory-leather-strappy-sandal-wedding-shoes-sania-dmina_1-scaled-1.jpg,1,Ivory,active
venus,,,,,,,Color,Ivory,Size,35.5,venus-ivory-35.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Ivory,Size,36,venus-ivory-36,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Ivory,Size,36.5,venus-ivory-36.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Ivory,Size,37,venus-ivory-37,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Ivory,Size,37.5,venus-ivory-37.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Ivory,Size,38,venus-ivory-38,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Ivory,Size,38.5,venus-ivory-38.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Ivory,Size,39,venus-ivory-39,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Ivory,Size,39.5,venus-ivory-39.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Ivory,Size,40,venus-ivory-40,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Ivory,Size,40.5,venus-ivory-40.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Ivory,Size,41,venus-ivory-41,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Ivory,Size,41.5,venus-ivory-41.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Ivory,Size,42,venus-ivory-42,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Ivory,Size,42.5,venus-ivory-42.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Ivory,Size,43,venus-ivory-43,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Ivory,Size,43.5,venus-ivory-43.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Vintage Brown,Size,35,venus-vintage-brown-35,0,shopify,10,deny,manual,6300,TRUE,TRUE,https://www.saniadmina.com/wp-content/uploads/2025/07/VENUS-brown-vintage-leather-strappy-sandal-sania-dmina_1-scaled-1.jpg,1,Vintage Brown,active
venus,,,,,,,Color,Vintage Brown,Size,35.5,venus-vintage-brown-35.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Vintage Brown,Size,36,venus-vintage-brown-36,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Vintage Brown,Size,36.5,venus-vintage-brown-36.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Vintage Brown,Size,37,venus-vintage-brown-37,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Vintage Brown,Size,37.5,venus-vintage-brown-37.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Vintage Brown,Size,38,venus-vintage-brown-38,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Vintage Brown,Size,38.5,venus-vintage-brown-38.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Vintage Brown,Size,39,venus-vintage-brown-39,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Vintage Brown,Size,39.5,venus-vintage-brown-39.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Vintage Brown,Size,40,venus-vintage-brown-40,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Vintage Brown,Size,40.5,venus-vintage-brown-40.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Vintage Brown,Size,41,venus-vintage-brown-41,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Vintage Brown,Size,41.5,venus-vintage-brown-41.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Vintage Brown,Size,42,venus-vintage-brown-42,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Vintage Brown,Size,42.5,venus-vintage-brown-42.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Vintage Brown,Size,43,venus-vintage-brown-43,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Vintage Brown,Size,43.5,venus-vintage-brown-43.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Black,Size,35,venus-black-35,0,shopify,10,deny,manual,6300,TRUE,TRUE,https://www.saniadmina.com/wp-content/uploads/2025/07/VENUS-black-leather-strappy-sandal-shoes-sania-dmina_1.jpg,1,Black,active
venus,,,,,,,Color,Black,Size,35.5,venus-black-35.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Black,Size,36,venus-black-36,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Black,Size,36.5,venus-black-36.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Black,Size,37,venus-black-37,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Black,Size,37.5,venus-black-37.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Black,Size,38,venus-black-38,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Black,Size,38.5,venus-black-38.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Black,Size,39,venus-black-39,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Black,Size,39.5,venus-black-39.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Black,Size,40,venus-black-40,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Black,Size,40.5,venus-black-40.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Black,Size,41,venus-black-41,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Black,Size,41.5,venus-black-41.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Black,Size,42,venus-black-42,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Black,Size,42.5,venus-black-42.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Black,Size,43,venus-black-43,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Black,Size,43.5,venus-black-43.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Gold Metallic,Size,35,venus-gold-metallic-35,0,shopify,10,deny,manual,6300,TRUE,TRUE,https://www.saniadmina.com/wp-content/uploads/2025/11/VENUS-gold-metallic-leather-strappy-sandal-wedding-shoes-sania-dmina_1-scaled-1.jpg,1,Gold Metallic,active
venus,,,,,,,Color,Gold Metallic,Size,35.5,venus-gold-metallic-35.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Gold Metallic,Size,36,venus-gold-metallic-36,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Gold Metallic,Size,36.5,venus-gold-metallic-36.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Gold Metallic,Size,37,venus-gold-metallic-37,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Gold Metallic,Size,37.5,venus-gold-metallic-37.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Gold Metallic,Size,38,venus-gold-metallic-38,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Gold Metallic,Size,38.5,venus-gold-metallic-38.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Gold Metallic,Size,39,venus-gold-metallic-39,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Gold Metallic,Size,39.5,venus-gold-metallic-39.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Gold Metallic,Size,40,venus-gold-metallic-40,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Gold Metallic,Size,40.5,venus-gold-metallic-40.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Gold Metallic,Size,41,venus-gold-metallic-41,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Gold Metallic,Size,41.5,venus-gold-metallic-41.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Gold Metallic,Size,42,venus-gold-metallic-42,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Gold Metallic,Size,42.5,venus-gold-metallic-42.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Gold Metallic,Size,43,venus-gold-metallic-43,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Gold Metallic,Size,43.5,venus-gold-metallic-43.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
